"","Movie_Name","Genre","X","PReview_ave","Year","Awards","awards"
"269","the searchers","Western",168,4.646753247,1956,"Won 1 Golden Globe. Another 2 wins & 2 nominations.","awards"
"270","singin' in the rain","Comedy",169,4.680115274,1952,"Nominated for 2 Oscars. Another 5 wins & 7 nominations.","awards"
"271","singin' in the rain","Musical",169,4.680115274,1952,"Nominated for 2 Oscars. Another 5 wins & 7 nominations.","awards"
"272","singin' in the rain","Romance",169,4.680115274,1952,"Nominated for 2 Oscars. Another 5 wins & 7 nominations.","awards"
"273","the ten commandments","Adventure",171,4.552693208,1956,"Won 1 Oscar. Another 5 wins & 8 nominations.","awards"
"274","the ten commandments","Biography",171,4.552693208,1956,"Won 1 Oscar. Another 5 wins & 8 nominations.","awards"
"275","the ten commandments","Drama",171,4.552693208,1956,"Won 1 Oscar. Another 5 wins & 8 nominations.","awards"
"276","goodfellas","Biography",175,4.324384787,1990,"Won 1 Oscar. Another 37 wins & 32 nominations.","awards"
"277","goodfellas","Crime",175,4.324384787,1990,"Won 1 Oscar. Another 37 wins & 32 nominations.","awards"
"278","goodfellas","Drama",175,4.324384787,1990,"Won 1 Oscar. Another 37 wins & 32 nominations.","awards"
"279","akira","Animation",177,4.288888889,1988,"1 win.","awards"
"280","akira","Action",177,4.288888889,1988,"1 win.","awards"
"281","akira","Sci-Fi",177,4.288888889,1988,"1 win.","awards"
"282","casablanca","Drama",178,4.716666667,1942,"Won 3 Oscars. Another 4 wins & 8 nominations.","awards"
"283","casablanca","Romance",178,4.716666667,1942,"Won 3 Oscars. Another 4 wins & 8 nominations.","awards"
"284","casablanca","War",178,4.716666667,1942,"Won 3 Oscars. Another 4 wins & 8 nominations.","awards"
"285","dracula","Fantasy",182,3.916167665,1992,"Won 3 Oscars. Another 12 wins & 15 nominations.","awards"
"286","dracula","Horror",182,3.916167665,1992,"Won 3 Oscars. Another 12 wins & 15 nominations.","awards"
"287","dracula","Romance",182,3.916167665,1992,"Won 3 Oscars. Another 12 wins & 15 nominations.","awards"
"288","the last of the mohicans","Action",184,3.968309859,1992,"Won 1 Oscar. Another 5 wins & 13 nominations.","awards"
"289","the last of the mohicans","Adventure",184,3.968309859,1992,"Won 1 Oscar. Another 5 wins & 13 nominations.","awards"
"290","the last of the mohicans","Drama",184,3.968309859,1992,"Won 1 Oscar. Another 5 wins & 13 nominations.","awards"
"291","the muppet christmas carol","Comedy",186,4.398026316,1992,"1 win & 1 nomination.","awards"
"292","the muppet christmas carol","Drama",186,4.398026316,1992,"1 win & 1 nomination.","awards"
"293","the muppet christmas carol","Family",186,4.398026316,1992,"1 win & 1 nomination.","awards"
"294","tombstone","Action",188,4.583561644,1993,"2 nominations.","awards"
"295","tombstone","Biography",188,4.583561644,1993,"2 nominations.","awards"
"296","tombstone","Drama",188,4.583561644,1993,"2 nominations.","awards"
"297","equilibrium","Action",190,4.249433107,2002,"2 nominations.","awards"
"298","equilibrium","Drama",190,4.249433107,2002,"2 nominations.","awards"
"299","equilibrium","Sci-Fi",190,4.249433107,2002,"2 nominations.","awards"
"300","se7en","Crime",200,4.559006211,1995,"Nominated for 1 Oscar. Another 25 wins & 33 nominations.","awards"
"301","se7en","Drama",200,4.559006211,1995,"Nominated for 1 Oscar. Another 25 wins & 33 nominations.","awards"
"302","se7en","Mystery",200,4.559006211,1995,"Nominated for 1 Oscar. Another 25 wins & 33 nominations.","awards"
"303","sense and sensibility","Drama",205,4.686335404,1995,"Won 1 Oscar. Another 31 wins & 44 nominations.","awards"
"304","sense and sensibility","Romance",205,4.686335404,1995,"Won 1 Oscar. Another 31 wins & 44 nominations.","awards"
"305","the nightmare before christmas","Animation",219,4.664750958,1993,"Nominated for 1 Oscar. Another 6 wins & 6 nominations.","awards"
"306","the nightmare before christmas","Family",219,4.664750958,1993,"Nominated for 1 Oscar. Another 6 wins & 6 nominations.","awards"
"307","the nightmare before christmas","Fantasy",219,4.664750958,1993,"Nominated for 1 Oscar. Another 6 wins & 6 nominations.","awards"
"308","you've got mail","Comedy",227,4.451263538,1998,"Nominated for 1 Golden Globe. Another 5 wins & 7 nominations.","awards"
"309","you've got mail","Drama",227,4.451263538,1998,"Nominated for 1 Golden Globe. Another 5 wins & 7 nominations.","awards"
"310","you've got mail","Romance",227,4.451263538,1998,"Nominated for 1 Golden Globe. Another 5 wins & 7 nominations.","awards"
"311","psycho","Horror",229,4.792079208,1960,"Nominated for 4 Oscars. Another 4 wins & 9 nominations.","awards"
"312","psycho","Mystery",229,4.792079208,1960,"Nominated for 4 Oscars. Another 4 wins & 9 nominations.","awards"
"313","psycho","Thriller",229,4.792079208,1960,"Nominated for 4 Oscars. Another 4 wins & 9 nominations.","awards"
"314","the texas chain saw massacre","Horror",237,4.440894569,1974,"1 win & 1 nomination.","awards"
"315","the thing","Horror",239,4.633064516,1982,"3 nominations.","awards"
"316","the thing","Sci-Fi",239,4.633064516,1982,"3 nominations.","awards"
"317","dune","Action",242,3.571078431,1984,"Nominated for 1 Oscar. Another 2 wins & 4 nominations.","awards"
"318","dune","Adventure",242,3.571078431,1984,"Nominated for 1 Oscar. Another 2 wins & 4 nominations.","awards"
"319","dune","Sci-Fi",242,3.571078431,1984,"Nominated for 1 Oscar. Another 2 wins & 4 nominations.","awards"
"320","the thin red line","Drama",251,3.678082192,1998,"Nominated for 7 Oscars. Another 20 wins & 40 nominations.","awards"
"321","the thin red line","War",251,3.678082192,1998,"Nominated for 7 Oscars. Another 20 wins & 40 nominations.","awards"
"322","somewhere in time","Drama",257,4.577720207,1980,"Nominated for 1 Oscar. Another 6 wins & 3 nominations.","awards"
"323","somewhere in time","Fantasy",257,4.577720207,1980,"Nominated for 1 Oscar. Another 6 wins & 3 nominations.","awards"
"324","somewhere in time","Romance",257,4.577720207,1980,"Nominated for 1 Oscar. Another 6 wins & 3 nominations.","awards"
"325","schindler's list","Biography",261,4.688073394,1993,"Won 7 Oscars. Another 71 wins & 33 nominations.","awards"
"326","schindler's list","Drama",261,4.688073394,1993,"Won 7 Oscars. Another 71 wins & 33 nominations.","awards"
"327","schindler's list","History",261,4.688073394,1993,"Won 7 Oscars. Another 71 wins & 33 nominations.","awards"
"328","the big lebowski","Comedy",264,4.420454545,1998,"4 wins & 16 nominations.","awards"
"329","the big lebowski","Crime",264,4.420454545,1998,"4 wins & 16 nominations.","awards"
"330","jesus of nazareth","Biography",271,4.691318328,1977,"Nominated for 2 Primetime Emmys. Another 2 wins & 6 nominations.","awards"
"331","jesus of nazareth","Drama",271,4.691318328,1977,"Nominated for 2 Primetime Emmys. Another 2 wins & 6 nominations.","awards"
"332","jesus of nazareth","History",271,4.691318328,1977,"Nominated for 2 Primetime Emmys. Another 2 wins & 6 nominations.","awards"
"333","american history x","Crime",275,4.652996845,1998,"Nominated for 1 Oscar. Another 4 wins & 13 nominations.","awards"
"334","american history x","Drama",275,4.652996845,1998,"Nominated for 1 Oscar. Another 4 wins & 13 nominations.","awards"
"335","run, lola, run","Crime",276,4.588785047,1998,"Nominated for 1 BAFTA Film Award. Another 28 wins & 19 nominations.","awards"
"336","run, lola, run","Thriller",276,4.588785047,1998,"Nominated for 1 BAFTA Film Award. Another 28 wins & 19 nominations.","awards"
"337","starship troopers","Action",280,3.673076923,1997,"Nominated for 1 Oscar. Another 2 wins & 14 nominations.","awards"
"338","starship troopers","Sci-Fi",280,3.673076923,1997,"Nominated for 1 Oscar. Another 2 wins & 14 nominations.","awards"
"339","fifth element","Action",281,4.568134172,1997,"Nominated for 1 Oscar. Another 9 wins & 32 nominations.","awards"
"340","fifth element","Adventure",281,4.568134172,1997,"Nominated for 1 Oscar. Another 9 wins & 32 nominations.","awards"
"341","fifth element","Sci-Fi",281,4.568134172,1997,"Nominated for 1 Oscar. Another 9 wins & 32 nominations.","awards"
"342","the rocky horror picture show","Comedy",285,4.579661017,1975,"2 wins & 4 nominations.","awards"
"343","the rocky horror picture show","Musical",285,4.579661017,1975,"2 wins & 4 nominations.","awards"
"344","young frankenstein","Comedy",287,4.772727273,1974,"Nominated for 2 Oscars. Another 10 wins & 5 nominations.","awards"
"345","the silence of the lambs","Crime",288,4.624573379,1991,"Won 5 Oscars. Another 48 wins & 33 nominations.","awards"
"346","the silence of the lambs","Drama",288,4.624573379,1991,"Won 5 Oscars. Another 48 wins & 33 nominations.","awards"
"347","the silence of the lambs","Thriller",288,4.624573379,1991,"Won 5 Oscars. Another 48 wins & 33 nominations.","awards"
"348","christmas vacation","Comedy",296,4.507653061,1989,"N/A","awards"
"349","the evil dead","Fantasy",308,4.467787115,1981,"3 wins & 1 nomination.","awards"
"350","the evil dead","Horror",308,4.467787115,1981,"3 wins & 1 nomination.","awards"
"351","back to the future","Adventure",312,4.65237366,1985,"Won 1 Oscar. Another 18 wins & 25 nominations.","awards"
"352","back to the future","Comedy",312,4.65237366,1985,"Won 1 Oscar. Another 18 wins & 25 nominations.","awards"
"353","back to the future","Sci-Fi",312,4.65237366,1985,"Won 1 Oscar. Another 18 wins & 25 nominations.","awards"
"354","aladdin","Animation",314,4.374100719,1992,"Won 2 Oscars. Another 24 wins & 17 nominations.","awards"
"355","aladdin","Adventure",314,4.374100719,1992,"Won 2 Oscars. Another 24 wins & 17 nominations.","awards"
"356","aladdin","Comedy",314,4.374100719,1992,"Won 2 Oscars. Another 24 wins & 17 nominations.","awards"
"357","alien³","Horror",315,4.362745098,1979,"Won 1 Oscar. Another 16 wins & 19 nominations.","awards"
"358","alien³","Sci-Fi",315,4.362745098,1979,"Won 1 Oscar. Another 16 wins & 19 nominations.","awards"
"359","star wars iv","Action",317,3.301229508,1977,"Won 6 Oscars. Another 38 wins & 28 nominations.","awards"
"360","star wars iv","Adventure",317,3.301229508,1977,"Won 6 Oscars. Another 38 wins & 28 nominations.","awards"
"361","star wars iv","Fantasy",317,3.301229508,1977,"Won 6 Oscars. Another 38 wins & 28 nominations.","awards"
"362","cinderella","Biography",331,4.242352941,2005,"Nominated for 3 Oscars. Another 15 wins & 39 nominations.","awards"
"363","cinderella","Drama",331,4.242352941,2005,"Nominated for 3 Oscars. Another 15 wins & 39 nominations.","awards"
"364","cinderella","Sport",331,4.242352941,2005,"Nominated for 3 Oscars. Another 15 wins & 39 nominations.","awards"
"365","office space","Comedy",336,4.649462366,1999,"2 nominations.","awards"
"366","the professional","Crime",340,4.664536741,1994,"3 wins & 8 nominations.","awards"
"367","the professional","Drama",340,4.664536741,1994,"3 wins & 8 nominations.","awards"
"368","the professional","Thriller",340,4.664536741,1994,"3 wins & 8 nominations.","awards"
"369","the transformers","Action",357,4.470198675,2011,"Nominated for 3 Oscars. Another 10 wins & 40 nominations.","awards"
"370","the transformers","Adventure",357,4.470198675,2011,"Nominated for 3 Oscars. Another 10 wins & 40 nominations.","awards"
"371","the transformers","Sci-Fi",357,4.470198675,2011,"Nominated for 3 Oscars. Another 10 wins & 40 nominations.","awards"
"372","the 10th kingdom","Adventure",380,4.594117647,2000,"Won 1 Primetime Emmy. Another 4 wins & 5 nominations.","awards"
"373","the 10th kingdom","Comedy",380,4.594117647,2000,"Won 1 Primetime Emmy. Another 4 wins & 5 nominations.","awards"
"374","the 10th kingdom","Family",380,4.594117647,2000,"Won 1 Primetime Emmy. Another 4 wins & 5 nominations.","awards"
"375","princess mononoke","Animation",382,4.759668508,1997,"13 wins & 5 nominations.","awards"
"376","princess mononoke","Adventure",382,4.759668508,1997,"13 wins & 5 nominations.","awards"
"377","princess mononoke","Fantasy",382,4.759668508,1997,"13 wins & 5 nominations.","awards"
"378","sleeping beauty","Animation",383,4.629032258,1959,"Nominated for 1 Oscar. Another 1 win & 3 nominations.","awards"
"379","sleeping beauty","Family",383,4.629032258,1959,"Nominated for 1 Oscar. Another 1 win & 3 nominations.","awards"
"380","sleeping beauty","Fantasy",383,4.629032258,1959,"Nominated for 1 Oscar. Another 1 win & 3 nominations.","awards"
"381","secondhand lions","Comedy",387,4.648221344,2003,"6 nominations.","awards"
"382","secondhand lions","Drama",387,4.648221344,2003,"6 nominations.","awards"
"383","secondhand lions","Family",387,4.648221344,2003,"6 nominations.","awards"
"384","rocky horror picture show","Comedy",403,4.579661017,1975,"2 wins & 4 nominations.","awards"
"385","rocky horror picture show","Musical",403,4.579661017,1975,"2 wins & 4 nominations.","awards"
"386","the patriot","Action",449,3.814720812,2000,"Nominated for 3 Oscars. Another 8 wins & 18 nominations.","awards"
"387","the patriot","Drama",449,3.814720812,2000,"Nominated for 3 Oscars. Another 8 wins & 18 nominations.","awards"
"388","the patriot","History",449,3.814720812,2000,"Nominated for 3 Oscars. Another 8 wins & 18 nominations.","awards"
"389","patriot","Action",451,3.814720812,2000,"Nominated for 3 Oscars. Another 8 wins & 18 nominations.","awards"
"390","patriot","Drama",451,3.814720812,2000,"Nominated for 3 Oscars. Another 8 wins & 18 nominations.","awards"
"391","patriot","History",451,3.814720812,2000,"Nominated for 3 Oscars. Another 8 wins & 18 nominations.","awards"
"392","final destination","Horror",452,3.901840491,2000,"3 wins & 3 nominations.","awards"
"393","the world at war","Documentary",468,4.65408805,1973,"2 wins & 3 nominations.","awards"
"394","the world at war","History",468,4.65408805,1973,"2 wins & 3 nominations.","awards"
"395","the world at war","War",468,4.65408805,1973,"2 wins & 3 nominations.","awards"
"396","battle for the planet of the apes","Action",471,4.394067797,1973,"1 nomination.","awards"
"397","battle for the planet of the apes","Sci-Fi",471,4.394067797,1973,"1 nomination.","awards"
"398","beneath the planet of the apes","Action",472,4.394067797,1970,"N/A","awards"
"399","beneath the planet of the apes","Adventure",472,4.394067797,1970,"N/A","awards"
"400","beneath the planet of the apes","Sci-Fi",472,4.394067797,1970,"N/A","awards"
"401","conquest of the planet of the apes","Action",473,4.394067797,1972,"N/A","awards"
"402","conquest of the planet of the apes","Sci-Fi",473,4.394067797,1972,"N/A","awards"
"403","sound of music","Biography",483,4.810559006,1965,"Won 5 Oscars. Another 12 wins & 13 nominations.","awards"
"404","sound of music","Drama",483,4.810559006,1965,"Won 5 Oscars. Another 12 wins & 13 nominations.","awards"
"405","sound of music","Family",483,4.810559006,1965,"Won 5 Oscars. Another 12 wins & 13 nominations.","awards"
"406","dia de la independencia","Short",496,3.806153846,2007,"N/A","awards"
"407","dr. strangelove, or","Comedy",508,4.640776699,1964,"Nominated for 4 Oscars. Another 13 wins & 6 nominations.","awards"
"408","escape from the planet of the apes","Action",542,4.394067797,1971,"N/A","awards"
"409","escape from the planet of the apes","Sci-Fi",542,4.394067797,1971,"N/A","awards"
"410","underworld","Action",551,3.646766169,2003,"1 win & 8 nominations.","awards"
"411","underworld","Fantasy",551,3.646766169,2003,"1 win & 8 nominations.","awards"
"412","iron giant","Animation",562,4.775862069,1999,"21 wins & 18 nominations.","awards"
"413","iron giant","Action",562,4.775862069,1999,"21 wins & 18 nominations.","awards"
"414","iron giant","Adventure",562,4.775862069,1999,"21 wins & 18 nominations.","awards"
"415","kung fu hustle","Action",614,4.466257669,2004,"Nominated for 1 Golden Globe. Another 21 wins & 40 nominations.","awards"
"416","kung fu hustle","Comedy",614,4.466257669,2004,"Nominated for 1 Golden Globe. Another 21 wins & 40 nominations.","awards"
"417","kung fu hustle","Crime",614,4.466257669,2004,"Nominated for 1 Golden Globe. Another 21 wins & 40 nominations.","awards"
"418","hulk","Action",624,3.276872964,2008,"1 win & 8 nominations.","awards"
"419","hulk","Adventure",624,3.276872964,2008,"1 win & 8 nominations.","awards"
"420","hulk","Sci-Fi",624,3.276872964,2008,"1 win & 8 nominations.","awards"
"421","monsters, inc.","Animation",625,4.728665208,2001,"Won 1 Oscar. Another 13 wins & 38 nominations.","awards"
"422","monsters, inc.","Adventure",625,4.728665208,2001,"Won 1 Oscar. Another 13 wins & 38 nominations.","awards"
"423","monsters, inc.","Comedy",625,4.728665208,2001,"Won 1 Oscar. Another 13 wins & 38 nominations.","awards"
"424","vanilla sky","Fantasy",629,3.724381625,2001,"Nominated for 1 Oscar. Another 4 wins & 31 nominations.","awards"
"425","vanilla sky","Mystery",629,3.724381625,2001,"Nominated for 1 Oscar. Another 4 wins & 31 nominations.","awards"
"426","vanilla sky","Romance",629,3.724381625,2001,"Nominated for 1 Oscar. Another 4 wins & 31 nominations.","awards"
